overall,target,summary_n_sentences,summary_n_words_per_n_sentences,summary_n_chars_per_n_words,summary_dale_chall,summary_flesch_re,summary_polarity,reviewText_n_sentences,reviewText_n_words_per_n_sentences,reviewText_n_chars_per_n_words,reviewText_dale_chall,reviewText_flesch_re,reviewText_polarity,summary_BERT,reviewText_BERT,summary_BERT_sentiment,reviewText_BERT_sentiment
5,1,1,3.0,11.666666666666666,19.58,-50.02,0.0,3,39.66666666666666,4.949579831932773,9.85,39.64,0.0909090909090909,2,2,2,2
4,1,1,7.0,4.857142857142857,8.5,115.13,0.25,1,1.0,3.0,19.48,121.22,0.0,2,1,2,1
5,1,1,3.0,5.0,0.15,119.19,0.3333333333333333,3,10.333333333333334,4.419354838709677,6.69,86.4,0.0344827586206896,2,2,2,2
4,1,1,2.0,7.5,19.53,35.61,0.0,2,11.0,4.045454545454546,9.42,86.2,0.0,1,1,1,1
5,1,1,5.0,4.0,7.04,100.24,0.1666666666666666,2,15.5,4.258064516129032,7.46,89.58,0.0333333333333333,2,2,2,2
4,1,1,5.0,4.4,7.04,117.16,0.0,13,16.615384615384617,4.041666666666667,6.58,80.01,0.0491803278688524,1,1,1,1
4,1,1,12.0,3.9166666666666665,8.18,84.68,0.0909090909090909,11,16.636363636363637,4.0109289617486334,7.57,80.01,0.0476190476190476,2,1,2,1
5,1,1,2.0,5.0,11.63,120.21,0.6666666666666666,8,14.75,3.7542372881355934,6.78,98.75,-0.0125,2,1,2,1
5,1,1,11.0,4.0,8.49,85.69,0.0,10,14.1,3.858156028368794,6.68,83.46,0.0116279069767441,1,1,1,1
5,1,1,2.0,7.0,19.53,-6.7,0.0,32,10.0,3.178125,7.9,96.08,-0.0120481927710843,1,2,1,2
5,1,1,6.0,3.6666666666666665,9.2,90.77,0.0,8,18.75,3.7,6.25,86.23,0.0256410256410256,1,0,1,0
5,1,1,7.0,4.142857142857143,10.75,89.75,0.125,5,16.6,4.168674698795181,7.56,80.41,0.0333333333333333,2,2,2,2
3,1,1,3.0,6.333333333333333,0.15,93.81,0.0,3,10.333333333333334,4.096774193548387,7.71,77.94,0.0,1,1,1,1
2,1,1,7.0,5.428571428571429,6.24,81.29,0.0,8,16.25,3.9,6.63,97.23,-0.0470588235294117,0,0,0,0
5,1,1,8.0,3.75,6.01,88.74,0.125,26,16.76923076923077,4.334862385321101,7.41,78.59,0.0467289719626168,2,2,2,2
5,1,1,8.0,3.625,0.4,114.12,0.2222222222222222,4,15.75,4.253968253968254,6.7,81.12,0.037037037037037,2,2,2,2
5,1,1,4.0,4.75,7.78,50.5,0.2,9,13.11111111111111,4.245762711864407,6.29,83.56,0.0625,2,2,2,2
5,1,2,2.5,6.4,10.2,15.64,0.1666666666666666,20,21.15,4.030732860520095,7.53,75.13,0.0460829493087557,2,1,2,1
2,1,1,2.0,6.0,11.63,77.91,-0.5,2,14.5,4.206896551724138,6.02,91.11,0.037037037037037,1,1,1,1
4,1,1,4.0,5.0,11.73,92.8,0.25,5,14.4,4.041666666666667,6.81,82.65,0.0181818181818181,2,1,2,1
2,1,1,10.0,4.1,0.5,95.17,0.0,24,14.708333333333334,4.396600566572238,7.71,81.33,-0.0236966824644549,1,0,1,0
5,1,1,4.0,6.75,15.68,50.5,0.5,36,19.0,4.08625730994152,7.23,86.03,0.0306748466257668,2,2,2,2
3,1,1,3.0,3.6666666666666665,9.05,119.19,0.0,9,12.333333333333334,4.36936936936937,8.66,84.37,0.0,2,0,2,0
3,1,1,8.0,3.5,6.01,105.66,0.0,42,17.571428571428573,4.55420054200542,8.73,61.77,0.0,1,1,1,1
5,1,1,6.0,3.1666666666666665,6.57,116.15,0.1666666666666666,26,21.73076923076923,4.184070796460177,7.26,74.73,0.0115830115830115,2,1,2,1
5,1,1,2.0,4.0,0.1,77.91,0.5,6,13.166666666666666,4.037974683544304,7.2,84.17,0.0793650793650793,2,2,2,2
5,1,1,2.0,5.5,11.63,77.91,0.5,4,9.5,4.868421052631579,9.25,83.96,0.0588235294117647,2,2,2,2
3,1,1,7.0,4.571428571428571,6.24,81.29,-0.1428571428571428,4,16.0,4.328125,8.02,72.87,0.04,1,0,1,0
3,1,1,6.0,3.333333333333333,0.3,99.23,-0.1666666666666666,17,13.588235294117649,3.9047619047619047,6.5,92.12,-0.0070921985815602,1,1,1,1
5,1,1,3.0,5.666666666666667,9.05,93.81,0.3333333333333333,5,10.6,4.39622641509434,7.99,69.99,0.0930232558139534,2,2,2,2
4,1,1,2.0,6.0,11.63,77.91,0.5,7,11.714285714285714,3.5,5.84,102.71,0.0526315789473684,2,2,2,2
5,1,1,2.0,6.5,0.1,35.61,0.3333333333333333,2,10.5,3.571428571428572,1.29,86.71,0.1578947368421052,2,2,2,2
3,1,1,2.0,9.0,19.53,-6.7,0.0,12,14.916666666666666,4.067039106145251,7.31,81.33,0.0263157894736842,1,2,1,2
5,1,1,5.0,3.0,15.68,118.18,0.2,5,7.4,4.405405405405405,6.99,89.34,0.0555555555555555,2,2,2,2
4,1,1,4.0,4.75,7.78,118.18,0.25,15,16.266666666666666,4.237704918032787,7.44,80.01,0.0466666666666666,2,1,2,1
5,1,1,8.0,3.25,7.98,114.12,0.0,20,8.75,3.6914285714285713,6.81,97.2,0.0545454545454545,2,2,2,2
4,1,1,3.0,4.666666666666667,9.05,93.81,0.0,5,7.4,3.945945945945946,7.84,89.34,0.0303030303030303,1,1,1,1
5,1,1,5.0,5.6,10.2,66.4,0.0,5,18.4,3.652173913043478,6.61,95.1,-0.0317460317460317,1,0,1,0
3,1,1,8.0,3.625,6.01,105.66,0.0,4,21.5,4.0813953488372094,8.44,75.54,0.046875,1,2,1,2
4,1,1,1.0,5.0,19.48,36.62,1.0,4,11.75,3.638297872340425,5.98,94.15,0.081081081081081,2,2,2,2
4,1,2,4.5,5.222222222222222,9.12,83.83,0.1,14,13.928571428571429,4.128205128205129,7.12,83.05,0.0839694656488549,2,1,2,1
3,1,1,2.0,5.0,0.1,120.21,0.0,3,8.333333333333334,3.72,5.94,96.89,0.0833333333333333,1,2,1,2
5,1,1,3.0,5.666666666666667,14.31,93.81,0.3333333333333333,6,11.166666666666666,4.208955223880597,7.73,85.49,0.0980392156862745,2,2,2,2
5,1,1,2.0,5.0,0.1,77.91,0.5,9,9.88888888888889,3.6741573033707855,6.87,86.6,0.1379310344827586,2,2,2,2
5,1,1,3.0,3.333333333333333,0.15,119.19,0.0,3,9.666666666666666,4.448275862068965,9.93,70.8,0.0384615384615384,2,1,2,1
2,1,1,8.0,4.125,7.98,80.28,0.1111111111111111,18,13.5,4.263374485596708,7.43,83.15,-0.0147058823529411,2,2,2,2
4,1,1,12.0,4.416666666666667,9.5,101.6,-0.0833333333333333,6,14.0,3.9047619047619047,6.49,91.92,0.0526315789473684,1,1,1,1
4,1,1,5.0,6.0,15.68,8.2,0.0,17,15.058823529411764,4.12890625,6.79,81.53,0.0272108843537414,1,1,1,1
1,1,1,7.0,5.285714285714286,10.75,38.99,-0.1428571428571428,5,25.0,4.728,8.6,55.17,0.0,1,0,1,0
1,1,1,4.0,4.25,7.78,118.18,0.0,5,10.2,3.4901960784313726,6.06,103.83,0.025,0,1,0,1
1,1,1,7.0,4.571428571428571,17.52,81.29,-0.2857142857142857,14,19.5,4.021978021978022,7.67,85.52,0.0384615384615384,0,1,0,1
5,1,1,4.0,4.5,0.2,118.18,0.5,32,10.40625,4.363363363363363,7.17,82.75,-0.0053475935828877,2,0,2,0
4,1,1,7.0,6.0,13.01,55.91,0.1428571428571428,17,12.0,4.911764705882353,9.11,67.76,0.0352112676056338,2,0,2,0
2,1,1,1.0,4.0,0.05,121.22,-1.0,9,12.555555555555555,4.0,7.34,92.53,-0.0256410256410256,1,0,1,0
5,1,1,3.0,4.0,0.15,119.19,0.3333333333333333,4,16.25,4.553846153846154,9.75,72.66,0.1276595744680851,2,2,2,2
5,1,1,2.0,5.0,11.63,120.21,0.5,3,9.666666666666666,4.137931034482759,6.84,95.47,0.1111111111111111,2,2,2,2
5,1,1,12.0,4.583333333333333,8.18,59.3,0.2,4,29.25,4.683760683760684,8.65,42.55,0.0147058823529411,2,0,2,0
2,1,1,2.0,4.0,11.63,120.21,0.0,7,5.0,4.857142857142857,7.98,99.43,0.0,1,0,1,0
1,1,1,2.0,8.0,11.63,-6.7,-0.5,12,12.333333333333334,4.743243243243243,7.66,84.37,0.0297029702970297,0,2,0,2
3,1,1,4.0,4.25,7.78,92.8,0.25,4,31.5,4.206349206349207,8.35,73.55,0.0,2,0,2,0
4,1,1,4.0,3.5,0.2,92.8,0.0,10,12.0,4.041666666666667,7.39,84.68,0.0253164556962025,1,2,1,2
5,1,1,2.0,5.0,0.1,120.21,0.5,5,8.6,4.930232558139535,7.81,96.79,0.125,2,2,2,2
5,1,1,6.0,5.333333333333333,6.57,73.85,0.1428571428571428,10,15.0,4.413333333333333,7.84,73.68,0.0412371134020618,2,2,2,2
5,1,1,2.0,8.5,19.53,-49.0,0.3333333333333333,5,18.4,5.184782608695652,8.53,61.46,0.0857142857142857,2,2,2,2
1,1,1,2.0,5.0,11.63,77.91,-0.5,4,12.25,3.7142857142857135,8.76,84.37,0.0555555555555555,0,1,0,1
1,1,1,2.0,5.0,11.63,120.21,-0.5,5,17.4,3.724137931034482,6.55,88.47,0.0,0,1,0,1
2,1,2,4.5,4.333333333333333,9.35,104.64,0.1,12,12.833333333333334,4.551948051948052,7.51,82.65,0.0,0,0,0,0
3,1,1,8.0,3.75,9.95,114.12,0.0,12,10.416666666666666,3.64,6.9,94.66,0.0114942528735632,1,1,1,1
5,1,1,4.0,4.75,11.73,92.8,0.25,8,14.625,3.8632478632478633,7.32,88.47,0.0568181818181818,2,1,2,1
5,1,1,6.0,3.6666666666666665,11.83,90.77,-0.1666666666666666,4,14.0,4.035714285714286,6.3,82.65,0.0222222222222222,0,1,0,1
5,1,1,6.0,3.8333333333333335,0.3,116.15,-0.1428571428571428,14,12.5,3.982857142857143,6.76,84.07,0.0165289256198347,1,1,1,1
5,1,1,4.0,5.75,7.78,33.58,0.25,7,16.428571428571427,4.191304347826087,7.0,80.92,0.0595238095238095,2,1,2,1
5,1,1,6.0,4.0,14.46,99.23,0.1428571428571428,14,17.214285714285715,4.5062240663900415,7.91,79.5,0.04375,2,2,2,2
2,1,1,5.0,3.6,0.25,117.16,0.0,3,7.0,4.142857142857143,1.1,98.21,0.0,0,0,0,0
3,1,1,10.0,4.0,8.87,95.17,0.0,2,12.5,4.56,9.31,67.25,0.04,1,1,1,1
4,1,1,4.0,4.5,7.78,92.8,0.2,11,17.636363636363637,4.195876288659794,7.68,79.5,0.0314960629921259,1,1,1,1
3,1,1,8.0,3.75,0.4,114.12,0.125,3,12.0,3.9722222222222223,7.3,93.14,0.064516129032258,0,0,0,0
5,1,1,2.0,6.0,11.63,35.61,0.0,11,22.0,4.243801652892562,7.74,75.34,0.0387096774193548,1,0,1,0
5,1,1,4.0,4.0,0.2,92.8,0.2,5,15.2,3.736842105263158,6.87,83.05,0.074074074074074,2,2,2,2
5,1,3,5.333333333333333,4.4375,6.11,80.78,0.0625,14,13.0,4.648351648351649,7.23,75.2,0.0787401574803149,2,2,2,2
4,1,1,3.0,4.333333333333333,9.05,119.19,0.25,11,28.63636363636364,3.990476190476192,7.18,77.2,0.0,2,2,2,2
5,1,1,3.0,6.0,9.05,59.97,0.3333333333333333,6,15.833333333333334,3.968421052631579,7.54,90.09,0.0454545454545454,2,2,2,2
5,1,1,2.0,4.0,11.63,120.21,0.0,1,21.0,4.571428571428571,8.44,75.54,0.15,1,2,1,2
3,1,1,5.0,5.0,10.2,49.48,0.0,9,15.555555555555555,4.207142857142857,6.67,89.48,0.0238095238095238,0,1,0,1
5,1,1,3.0,5.0,9.05,93.81,0.25,5,21.4,4.121495327102804,8.49,75.95,0.0246913580246913,2,2,2,2
3,1,1,6.0,5.166666666666667,14.46,56.93,-0.1666666666666666,20,16.65,4.084084084084084,6.9,87.76,0.0327868852459016,1,1,1,1
5,1,1,1.0,7.0,19.48,36.62,0.5,3,18.33333333333333,4.254545454545455,7.42,86.74,0.0425531914893617,2,1,2,1
5,1,1,1.0,6.0,0.05,36.62,1.0,4,9.0,3.8333333333333335,6.99,88.74,0.125,2,2,2,2
4,1,1,4.0,4.25,7.78,92.8,0.5,20,12.85,4.058365758754864,7.16,83.76,0.0253164556962025,1,2,1,2
5,1,1,6.0,5.5,9.2,73.85,0.1428571428571428,11,15.090909090909092,4.596385542168675,8.76,81.53,0.0932203389830508,2,2,2,2
3,1,1,4.0,6.5,15.68,33.58,0.0,4,16.75,4.029850746268656,6.59,79.8,0.0754716981132075,1,2,1,2
5,1,2,6.0,4.666666666666667,12.52,74.35,0.0833333333333333,45,18.822222222222223,4.153482880755608,7.27,75.95,0.0369393139841688,2,2,2,2
3,1,1,3.0,5.666666666666667,14.31,93.81,0.0,6,12.0,4.041666666666667,6.98,90.7,0.0188679245283018,1,1,1,1
4,1,1,11.0,4.454545454545454,9.92,77.23,-0.0909090909090909,40,13.625,3.9504587155963296,7.21,83.05,0.0396825396825396,0,2,0,2
5,1,1,6.0,4.166666666666667,11.83,99.23,0.0,17,17.294117647058822,4.248299319727892,7.66,79.3,-0.0121951219512195,1,1,1,1
3,1,1,7.0,4.857142857142857,0.35,89.75,0.25,21,18.571428571428573,4.197435897435898,7.8,86.54,0.0225225225225225,2,2,2,2
5,1,1,1.0,4.0,19.48,121.22,0.5,6,20.5,3.7235772357723578,8.25,85.52,0.0352941176470588,2,2,2,2
3,1,1,3.0,6.0,14.31,59.97,-0.3333333333333333,7,14.0,4.285714285714286,7.42,82.75,0.0277777777777777,1,1,1,1
2,1,1,3.0,3.333333333333333,9.05,119.19,0.0,3,19.666666666666668,4.135593220338983,7.07,86.03,0.0217391304347826,1,1,1,1
5,1,1,5.0,3.2,7.04,117.16,0.0,25,7.8,4.4051282051282055,8.1,88.02,0.1,1,2,1,2
5,1,1,5.0,4.0,7.04,83.32,0.0,17,16.88235294117647,4.031358885017422,7.25,87.45,0.0502793296089385,1,2,1,2
4,1,1,5.0,3.4,0.25,117.16,0.2,10,18.9,4.211640211640212,7.49,78.38,0.0091743119266055,2,1,2,1
5,1,1,3.0,6.666666666666667,0.15,59.97,0.3333333333333333,5,12.0,4.35,8.84,85.08,0.0408163265306122,2,1,2,1
5,1,1,3.0,4.666666666666667,9.05,93.81,0.3333333333333333,3,7.333333333333333,4.2727272727272725,6.87,72.53,0.217391304347826,2,2,2,2
5,1,1,2.0,5.0,0.1,120.21,0.3333333333333333,3,11.666666666666666,4.542857142857143,8.49,77.23,0.1290322580645161,2,2,2,2
5,1,1,3.0,4.666666666666667,14.31,59.97,0.6666666666666666,2,15.5,4.838709677419355,7.46,81.12,0.09375,2,2,2,2
3,1,1,2.0,10.5,11.63,-49.0,0.0,10,18.7,4.283422459893048,7.52,77.87,0.0157480314960629,2,0,2,0
5,1,1,3.0,4.333333333333333,9.05,119.19,0.3333333333333333,9,18.11111111111111,4.435582822085889,8.06,70.23,0.0,1,1,1,1
4,1,2,4.0,3.125,0.35,115.13,0.125,28,17.357142857142858,3.991769547325103,6.76,79.4,0.0131578947368421,1,1,1,1
3,1,1,14.0,3.928571428571429,6.71,92.12,0.0,10,23.6,3.9110169491525424,7.28,74.02,0.0571428571428571,1,2,1,2
4,1,1,7.0,3.7142857142857135,8.5,89.75,0.125,8,19.375,4.077419354838709,8.69,77.98,0.0825688073394495,1,2,1,2
4,1,1,13.0,3.4615384615384617,5.5,92.12,0.0909090909090909,5,30.0,4.613333333333333,9.23,57.95,0.0172413793103448,2,2,2,2
2,1,2,1.5,8.0,9.05,9.21,0.2,23,10.0,3.982608695652174,6.16,94.86,0.0149253731343283,0,2,0,2
5,1,1,7.0,5.714285714285714,13.01,64.37,0.1428571428571428,19,16.0,4.256578947368421,7.37,80.82,0.0352941176470588,2,2,2,2
5,1,1,4.0,5.5,7.78,75.88,0.25,26,14.346153846153848,4.383378016085791,7.95,81.83,0.0538116591928251,2,2,2,2
5,1,1,4.0,3.5,7.78,92.8,0.0,4,13.0,3.769230769230769,7.06,92.32,0.1041666666666666,1,2,1,2
5,1,1,2.0,6.0,11.63,35.61,0.3333333333333333,35,16.914285714285715,4.1858108108108105,7.45,80.21,0.0279720279720279,2,1,2,1
5,1,1,6.0,5.0,9.2,56.93,0.3333333333333333,7,18.285714285714285,4.1953125,6.52,86.74,0.1282051282051282,2,1,2,1
5,1,1,2.0,9.5,11.63,-91.3,0.5,4,14.0,3.982142857142857,6.08,83.36,0.119047619047619,2,2,2,2
4,1,2,4.5,4.222222222222222,9.35,104.64,0.1,9,16.88888888888889,4.006578947368421,8.26,84.3,0.0434782608695652,1,1,1,1
5,1,1,2.0,7.5,19.53,35.61,0.5,18,12.11111111111111,4.467889908256881,7.13,76.42,0.0873015873015873,2,2,2,2
4,1,1,6.0,3.5,9.2,90.77,0.0,7,16.857142857142858,4.703389830508475,7.42,76.86,0.034090909090909,1,1,1,1
4,1,1,2.0,5.5,11.63,77.91,0.5,5,14.0,3.7,7.79,83.05,0.0517241379310344,2,1,2,1
5,1,1,3.0,6.666666666666667,14.31,59.97,0.3333333333333333,4,17.5,4.828571428571428,8.56,70.63,0.0666666666666666,2,2,2,2
3,1,1,3.0,4.333333333333333,9.05,93.81,0.0,5,11.2,4.285714285714286,8.42,85.49,0.0208333333333333,1,2,1,2
5,1,1,3.0,3.0,0.15,119.19,0.0,19,15.052631578947368,4.045454545454546,6.43,89.99,0.0743243243243243,1,1,1,1
5,1,1,8.0,4.625,8.5,81.29,0.25,12,16.0,4.34375,9.08,71.65,-0.0079365079365079,2,1,2,1
3,1,2,2.0,5.0,7.78,75.88,0.0,20,13.2,3.928030303030303,7.33,83.56,0.0065359477124183,1,1,1,1
5,1,1,4.0,4.5,7.78,92.8,0.2,15,19.466666666666665,4.4006849315068495,7.7,75.64,0.0406976744186046,2,1,2,1
5,1,1,7.0,4.285714285714286,10.75,115.13,0.0,12,27.166666666666668,4.815950920245399,9.56,61.4,0.0319634703196347,1,1,1,1
5,1,1,3.0,5.0,0.15,59.97,0.0,21,17.428571428571427,3.989071038251366,6.8,78.99,0.0153846153846153,1,1,1,1
5,1,1,2.0,4.0,0.1,120.21,0.5,2,11.0,4.227272727272728,8.67,86.2,0.1,2,2,2,2
5,1,1,3.0,4.666666666666667,9.05,93.81,0.3333333333333333,4,10.0,4.55,9.09,78.75,0.1379310344827586,2,2,2,2
5,1,1,7.0,4.285714285714286,0.35,106.67,0.0,58,14.93103448275862,4.406466512702078,7.59,74.08,0.0343839541547277,1,2,1,2
5,1,1,3.0,8.0,14.31,59.97,0.3333333333333333,11,14.363636363636363,4.031645569620253,7.55,90.7,0.036697247706422,2,2,2,2
5,1,1,8.0,3.875,6.01,88.74,0.0,7,18.142857142857142,4.244094488188976,7.86,70.73,0.0813953488372093,1,2,1,2
4,1,1,3.0,5.0,14.31,59.97,0.25,5,17.4,3.505747126436781,6.74,88.47,-0.0161290322580645,2,0,2,0
5,1,1,6.0,4.166666666666667,10.2,66.4,0.0,8,13.875,4.27927927927928,8.05,82.85,0.024390243902439,1,2,1,2
5,1,1,5.0,5.0,13.36,83.32,0.2,14,19.5,3.868131868131868,6.86,86.44,0.0258064516129032,2,2,2,2
5,1,1,3.0,5.0,14.31,93.81,0.3333333333333333,8,13.0,4.019230769230769,7.42,74.29,0.0597014925373134,2,2,2,2
5,1,1,5.0,3.2,0.25,117.16,0.0,5,8.2,3.829268292682927,6.92,89.14,0.1034482758620689,1,2,1,2
4,1,1,2.0,4.0,0.1,120.21,0.5,5,8.2,3.926829268292683,7.51,96.99,0.0526315789473684,2,1,2,1
5,1,1,2.0,6.0,19.53,35.61,-0.5,7,14.0,4.030612244897959,6.43,91.11,0.0757575757575757,1,2,1,2
5,1,1,3.0,5.0,14.31,59.97,0.3333333333333333,9,27.88888888888889,4.02390438247012,7.77,69.45,-0.0069930069930069,2,1,2,1
4,1,1,2.0,4.0,11.63,120.21,0.0,25,13.48,3.7477744807121662,6.61,92.42,0.0709677419354838,1,2,1,2
5,1,1,5.0,5.0,13.36,83.32,0.0,70,17.957142857142856,4.106603023070804,7.2,77.87,0.0331491712707182,1,1,1,1
5,1,1,5.0,5.0,10.2,66.4,0.2,6,13.833333333333334,4.048192771084337,8.79,83.15,0.0923076923076923,2,2,2,2
5,1,1,2.0,6.0,11.63,77.91,0.3333333333333333,4,19.25,3.805194805194805,7.07,86.03,0.0333333333333333,2,2,2,2
5,1,1,4.0,4.25,11.73,75.88,0.25,6,21.0,3.9047619047619047,7.1,84.71,0.0581395348837209,2,2,2,2
3,1,1,3.0,6.333333333333333,9.05,93.81,-0.25,10,22.4,4.205357142857143,8.31,82.88,0.0347222222222222,0,2,0,2
3,1,1,1.0,4.0,19.48,121.22,0.0,2,16.0,4.46875,7.39,89.08,0.0,1,0,1,0
4,1,1,9.0,4.333333333333333,7.59,87.72,0.125,19,17.157894736842106,4.303680981595092,8.03,79.4,0.0147058823529411,2,1,2,1
5,1,1,5.0,3.4,7.04,117.16,0.0,101,15.03960396039604,4.637261356155365,7.86,64.2,0.0128205128205128,2,1,2,1
5,1,1,5.0,2.4,0.2,118.18,0.2,18,15.166666666666666,4.230769230769231,6.81,80.51,0.0365853658536585,2,2,2,2
2,1,1,12.0,3.4166666666666665,5.55,93.14,-0.0833333333333333,3,28.0,3.940476190476191,7.47,68.44,-0.0163934426229508,1,0,1,0
5,1,1,6.0,3.6666666666666665,6.57,99.23,0.0,20,14.35,4.048780487804878,6.69,80.82,0.0569620253164556,1,2,1,2
4,1,1,7.0,5.285714285714286,14.46,90.77,0.0,15,22.066666666666663,4.114803625377643,7.88,83.39,-0.0111111111111111,1,2,1,2
5,1,1,8.0,4.625,9.95,88.74,0.125,13,11.384615384615383,3.635135135135135,6.97,93.74,0.0379746835443038,2,2,2,2
5,1,1,2.0,4.0,11.63,120.21,0.3333333333333333,5,18.2,3.483516483516484,7.2,87.45,0.0491803278688524,2,2,2,2
5,1,1,2.0,4.5,11.63,120.21,0.5,4,16.25,3.938461538461538,7.46,72.66,0.0888888888888888,2,2,2,2
5,1,1,2.0,6.5,19.53,35.61,0.5,17,15.764705882352942,4.1716417910447765,7.6,80.82,0.0201342281879194,2,2,2,2
5,1,1,4.0,3.5,0.2,118.18,0.25,3,6.666666666666667,4.9,7.92,98.51,0.0476190476190476,2,2,2,2
4,1,1,3.0,4.333333333333333,0.15,119.19,0.3333333333333333,4,23.5,3.893617021276596,6.99,81.46,-0.0147058823529411,2,0,2,0
5,1,1,7.0,5.142857142857143,8.5,81.29,0.1428571428571428,16,27.8125,4.903370786516854,8.53,60.18,0.0396825396825396,2,1,2,1
5,1,1,8.0,5.125,7.98,71.82,0.0,21,14.285714285714286,4.793333333333333,7.5,73.17,0.03954802259887,2,0,2,0
5,1,1,2.0,6.0,19.53,35.61,0.3333333333333333,16,23.75,4.21578947368421,7.94,71.99,0.0043103448275862,2,1,2,1
4,1,1,7.0,5.0,6.24,55.91,0.0,24,10.041666666666666,4.253112033195021,8.85,94.15,0.02,1,1,1,1
3,1,1,8.0,4.5,7.98,88.74,0.125,3,12.666666666666666,3.6052631578947367,7.3,84.68,0.0344827586206896,2,1,2,1
5,1,1,4.0,7.0,7.78,33.58,0.0,15,13.4,4.308457711442786,7.4,81.22,0.0381679389312977,0,2,0,2
5,1,1,5.0,4.0,7.04,117.16,0.4,44,20.227272727272727,4.21685393258427,7.38,75.74,0.0455764075067024,1,2,1,2
3,1,1,2.0,6.5,19.53,77.91,0.0,9,13.77777777777778,3.991935483870968,6.24,91.41,0.0595238095238095,1,1,1,1
4,1,1,7.0,7.0,13.01,38.99,-0.1428571428571428,14,19.642857142857142,4.258181818181818,7.39,75.44,0.0,0,2,0,2
3,1,1,1.0,13.0,19.48,-132.59,-1.0,6,15.833333333333334,4.0,6.47,81.43,0.0294117647058823,0,0,0,0
4,1,1,2.0,4.5,11.63,77.91,-0.3333333333333333,2,12.0,4.125,5.58,85.18,0.0869565217391304,2,2,2,2
5,1,1,2.0,8.5,19.53,-6.7,0.5,2,16.5,4.363636363636363,8.38,80.62,0.0689655172413793,2,2,2,2
4,1,1,10.0,4.0,8.87,95.17,0.1,9,23.55555555555556,3.834905660377359,6.15,81.36,0.0,1,2,1,2
1,1,1,1.0,10.0,19.48,36.62,0.0,6,18.33333333333333,4.127272727272727,6.98,86.74,-0.0129870129870129,1,0,1,0
5,1,2,2.0,4.25,14.31,59.97,0.0,18,10.38888888888889,4.267379679144385,7.48,85.89,0.0610687022900763,2,2,2,2
4,1,1,1.0,4.0,0.05,121.22,1.0,3,13.0,4.512820512820513,7.93,75.2,0.0588235294117647,2,2,2,2
3,1,1,12.0,3.4166666666666665,0.6,110.06,0.0833333333333333,9,23.33333333333333,3.866666666666666,7.55,71.38,0.08130081300813,0,0,0,0
5,1,1,5.0,3.6,7.04,117.16,0.2,8,14.125,4.407079646017699,7.6,72.56,0.0240963855421686,2,2,2,2
5,1,1,3.0,6.0,9.05,34.59,0.25,11,6.454545454545454,4.76056338028169,8.24,71.31,0.0862068965517241,2,2,2,2
5,1,1,8.0,4.25,9.95,88.74,0.1111111111111111,14,9.357142857142858,3.9236641221374047,7.71,85.69,0.0421052631578947,2,2,2,2
5,1,1,2.0,5.5,11.63,120.21,0.0,2,8.5,5.176470588235294,9.63,71.31,0.0555555555555555,1,2,1,2
1,1,1,5.0,4.6,16.52,83.32,0.0,2,14.5,4.517241379310345,8.17,82.14,0.037037037037037,1,1,1,1
4,1,1,8.0,3.375,0.4,114.12,0.125,15,26.266666666666666,3.895939086294416,7.07,70.16,0.0434782608695652,1,2,1,2
5,1,1,6.0,6.166666666666667,11.83,31.55,0.1666666666666666,4,12.75,4.647058823529412,7.73,84.17,0.0,2,2,2,2
5,1,1,2.0,5.0,0.1,120.21,0.3333333333333333,6,20.5,3.682926829268293,6.51,77.37,0.0602409638554216,2,2,2,2
3,1,1,8.0,5.0,6.24,81.29,-0.125,27,12.11111111111111,4.617737003058104,7.33,76.82,0.0298507462686567,2,1,2,1
1,1,1,5.0,4.2,0.25,66.4,-0.1666666666666666,5,15.2,4.473684210526316,7.51,81.43,0.0,0,0,0,0
5,1,1,6.0,5.0,6.57,99.23,0.1428571428571428,4,12.75,4.352941176470588,7.37,83.86,0.0975609756097561,2,2,2,2
2,1,1,5.0,3.2,0.25,117.16,0.0,9,13.444444444444445,3.96694214876033,6.74,92.32,0.0136986301369863,1,2,1,2
5,1,1,1.0,5.0,19.48,36.62,0.5,4,13.75,4.0,7.19,91.31,0.0652173913043478,2,2,2,2
5,1,1,4.0,4.5,0.2,92.8,0.25,36,16.13888888888889,4.8502581755593805,8.86,63.39,0.0264900662251655,2,1,2,1
4,1,1,13.0,3.923076923076923,6.71,92.12,0.0,10,18.4,4.038043478260869,7.38,87.45,0.0260869565217391,0,2,0,2
1,1,1,2.0,4.0,0.1,120.21,0.0,14,14.5,3.793103448275862,7.44,90.5,-0.0081967213114754,1,0,1,0
5,1,1,3.0,4.333333333333333,9.05,93.81,0.3333333333333333,4,4.5,7.166666666666667,6.57,90.77,0.1111111111111111,2,2,2,2
3,1,1,4.0,4.0,11.73,92.8,0.25,23,19.043478260869566,4.273972602739726,7.34,78.08,0.0378151260504201,0,2,0,2
4,1,1,11.0,4.909090909090909,11.36,77.23,0.1818181818181818,8,15.5,4.040322580645161,7.45,90.29,0.0804597701149425,1,1,1,1
2,1,1,5.0,3.8,7.78,92.8,0.0,4,18.5,4.121621621621622,7.7,72.8,0.0,0,0,0,0
4,1,1,3.0,7.333333333333333,9.05,93.81,0.25,8,25.875,4.009661835748792,7.48,71.48,0.0546875,2,2,2,2
